type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,8.5,0.18,0.3,0.029585798816568056,0.19791666666666669,0.4342105263157895,0.35177865612648224,0.99272,2.83,0.36,0.32258064516129037,4
white,8.6,0.34,0.36,0.047337278106508875,0.37499999999999994,0.13157894736842105,0.44664031620553357,0.99556,3.17,0.47,0.2258064516129033,4
white,6.1,0.105,0.31,0.04142011834319528,0.29166666666666663,0.7105263157894737,0.549407114624506,0.9912,3.41,0.41,0.5,7
white,6.0,0.2,0.26,0.36686390532544383,0.4166666666666667,0.27631578947368424,0.3438735177865613,0.9928,3.15,0.42,0.48387096774193555,6
white,6.4,0.595,0.14,0.2721893491124261,0.5104166666666666,0.18421052631578946,0.35968379446640314,0.9951,3.38,0.36,0.16129032258064518,4
red,6.9,0.765,0.02,0.10059171597633135,0.5625,0.4473684210526316,0.22529644268774704,0.9975,3.57,0.78,0.3064516129032259,5
red,9.9,0.5,0.24,0.10059171597633135,0.9791666666666666,0.06578947368421052,0.03162055335968379,0.9978,3.34,0.52,0.32258064516129037,4
white,6.3,0.22,0.28,0.10650887573964497,0.34375,0.4868421052631579,0.3794466403162055,0.98998,3.14,0.37,0.5806451612903226,7
white,7.3,0.26,0.33,0.6627218934911244,0.5,0.618421052631579,0.4782608695652174,0.99693,3.1,0.55,0.32258064516129037,6
white,6.7,0.48,0.49,0.13609467455621302,0.21874999999999997,0.35526315789473684,0.45849802371541504,0.98926,3.13,0.4,0.8064516129032259,6
white,6.4,0.27,0.19,0.08284023668639054,0.7812500000000001,0.2631578947368421,0.7312252964426877,0.99516,3.49,0.63,0.25806451612903225,4
white,7.8,0.28,0.34,0.0591715976331361,0.19791666666666669,0.40789473684210525,0.4426877470355731,0.9901,3.0,0.38,0.6612903225806451,7
red,6.2,0.46,0.29,0.08875739644970415,0.6770833333333334,0.40789473684210525,0.36363636363636365,0.99578,3.33,0.62,0.2903225806451614,5
white,6.0,0.27,0.28,0.24852071005917162,0.5625,0.39473684210526316,0.7707509881422925,0.9964,3.69,0.71,0.32258064516129037,5
white,7.1,0.3,0.49,0.0591715976331361,0.37499999999999994,0.39473684210526316,0.3715415019762846,0.9942,3.4,0.59,0.35483870967741926,5
white,7.4,0.16,0.27,0.8816568047337279,0.4270833333333333,0.3157894736842105,0.5098814229249012,0.9984,2.9,0.43,0.11290322580645151,7
red,7.6,0.42,0.08,0.12426035502958581,0.7812500000000001,0.18421052631578946,0.16600790513833993,0.9968,3.21,0.59,0.32258064516129037,5
white,7.0,0.15,0.3,0.7514792899408286,0.4166666666666667,0.5921052631578947,0.4505928853754941,0.99704,3.2,0.36,0.24193548387096778,7
white,6.2,0.33,0.14,0.24852071005917162,0.44791666666666663,0.34210526315789475,0.48221343873517786,0.99475,3.21,0.48,0.2258064516129033,5
red,8.9,0.745,0.18,0.11242603550295859,0.7083333333333334,0.18421052631578946,0.16600790513833993,0.99739,3.2,0.47,0.2741935483870967,6
red,7.0,0.685,0.0,0.07692307692307691,0.6041666666666666,0.5131578947368421,0.22529644268774704,0.9979,3.6,0.81,0.3064516129032259,5
white,7.0,0.36,0.14,0.6508875739644971,0.35416666666666663,0.4473684210526316,0.8774703557312253,0.9977,3.13,0.51,0.1451612903225807,5
white,8.8,0.28,0.45,0.31952662721893493,0.13541666666666666,0.17105263157894737,0.16996047430830039,0.9934,3.01,0.33,0.5,7
white,7.0,0.16,0.3,0.1183431952662722,0.35416666666666663,0.4342105263157895,0.33201581027667987,0.99047,2.88,0.47,0.5161290322580645,6
white,6.2,0.17,0.3,0.029585798816568056,0.29166666666666663,0.17105263157894737,0.2885375494071146,0.993,3.5,0.54,0.37096774193548404,6
white,6.7,0.27,0.31,0.893491124260355,0.28124999999999994,0.5657894736842105,0.6837944664031621,0.9979,3.26,0.56,0.25806451612903225,5
white,7.4,0.29,0.28,0.5680473372781065,0.23958333333333331,0.5526315789473685,0.5217391304347826,0.9951,3.1,0.47,0.41935483870967744,6
white,6.3,0.28,0.24,0.4644970414201184,0.22916666666666666,0.40789473684210525,0.6561264822134387,0.9958,3.39,0.57,0.2741935483870967,7
red,5.6,0.5,0.09,0.10059171597633135,0.4166666666666667,0.21052631578947367,0.3675889328063241,0.9937,3.63,0.63,0.8064516129032259,5
red,11.1,0.18,0.48,0.053254437869822494,0.6145833333333334,0.07894736842105263,0.03557312252964427,0.9973,3.22,0.64,0.3387096774193548,6
white,6.5,0.25,0.45,0.42603550295857995,0.40625,0.6710526315789473,0.7193675889328063,0.99576,3.2,0.53,0.17741935483870963,5
white,7.5,0.23,0.32,0.5088757396449705,0.3020833333333333,0.6973684210526315,0.7312252964426877,0.9966,3.04,0.56,0.2741935483870967,6
white,7.5,0.23,0.68,0.6153846153846154,0.3958333333333333,0.47368421052631576,0.5019762845849802,0.9978,2.99,0.38,0.12903225806451626,5
red,6.5,0.63,0.33,0.07100591715976333,0.5208333333333333,0.19736842105263158,0.08695652173913043,0.99531,3.36,0.64,0.3387096774193548,6
white,7.3,0.2,0.37,0.03550295857988166,0.29166666666666663,0.618421052631579,0.44664031620553357,0.992,3.32,0.49,0.46774193548387105,6
white,7.4,0.45,0.32,0.38461538461538464,0.3645833333333333,0.21052631578947367,0.43873517786561267,0.9962,3.32,0.41,0.3870967741935485,4
white,7.7,0.17,0.52,0.31360946745562135,0.08333333333333336,0.2631578947368421,0.308300395256917,0.9929,3.14,0.4,0.6290322580645162,7
red,7.1,0.69,0.04,0.08875739644970415,0.6145833333333334,0.23684210526315788,0.08300395256916997,0.99712,3.44,0.67,0.2903225806451614,5
white,7.6,0.51,0.24,0.03550295857988166,0.3229166666666667,0.11842105263157894,0.38735177865612647,0.992,3.05,0.29,0.4516129032258066,6
white,6.0,0.2,0.33,0.029585798816568056,0.3125,0.5789473684210527,0.4743083003952569,0.99051,3.31,0.45,0.5806451612903226,7
red,7.1,0.31,0.3,0.09467455621301776,0.4583333333333333,0.4605263157894737,0.4782608695652174,0.9965,2.94,1.62,0.24193548387096778,5
white,7.3,0.27,0.3,0.04142011834319528,0.3229166666666667,0.32894736842105265,0.308300395256917,0.99222,3.28,0.53,0.4354838709677419,6
white,6.0,0.25,0.28,0.42011834319526636,0.4583333333333333,0.47368421052631576,0.4980237154150198,0.99489,3.06,0.5,0.2258064516129033,6
red,9.3,0.43,0.44,0.07692307692307691,0.7916666666666667,0.10526315789473684,0.06324110671936758,0.99708,3.28,0.55,0.24193548387096778,5
white,8.1,0.17,0.44,0.7988165680473374,0.4583333333333333,0.5526315789473685,0.549407114624506,1.0006,3.28,0.75,0.12903225806451626,8
white,7.3,0.26,0.32,0.03550295857988166,0.3333333333333333,0.3684210526315789,0.34782608695652173,0.98978,3.07,0.45,0.6451612903225807,6
red,10.7,0.35,0.53,0.1183431952662722,0.6354166666666667,0.05263157894736842,0.039525691699604744,0.9972,3.15,0.65,0.48387096774193555,8
white,5.9,0.26,0.25,0.7041420118343196,0.2604166666666667,0.4868421052631579,0.5770750988142292,0.9977,3.33,0.43,0.2258064516129033,5
white,7.1,0.26,0.34,0.8165680473372782,0.6041666666666666,0.4473684210526316,0.7233201581027668,0.9986,3.07,0.53,0.17741935483870963,7
red,6.9,0.52,0.25,0.1183431952662722,0.7500000000000001,0.11842105263157894,0.1225296442687747,0.99685,3.46,0.5,0.48387096774193555,5
red,7.8,0.56,0.19,0.07100591715976333,0.9895833333333334,0.14473684210526316,0.16205533596837945,0.9964,3.19,0.93,0.24193548387096778,5
white,7.2,0.2,0.3,0.08284023668639054,0.3125,0.5526315789473685,0.7193675889328063,0.9911,3.3,0.41,0.6451612903225807,6
white,7.2,0.32,0.4,0.47928994082840237,0.3020833333333333,0.5789473684210527,0.5849802371541502,0.99568,3.2,0.47,0.3870967741935485,6
white,6.0,0.29,0.41,0.6035502958579883,0.40625,0.7105263157894737,0.5652173913043478,0.9937,3.09,0.59,0.4784946241935485,7
white,6.3,0.26,0.24,0.3905325443786983,0.3125,0.4868421052631579,0.6561264822134387,0.9958,3.49,0.64,0.2741935483870967,6
white,6.4,0.31,0.5,0.3076923076923077,0.3020833333333333,0.5394736842105263,0.4150197628458498,0.99189,3.18,0.53,0.6290322580645162,7
white,5.6,0.34,0.1,0.04142011834319528,0.22916666666666666,0.25,0.2450592885375494,0.9906,3.36,0.51,0.5161290322580645,7
white,8.0,0.22,0.32,0.5798816568047338,0.35416666666666663,0.8157894736842105,0.7707509881422925,0.997,3.11,0.53,0.24193548387096778,6
white,6.6,0.26,0.25,0.6508875739644971,0.37499999999999994,0.5789473684210527,0.6798418972332015,0.99691,3.33,0.43,0.2903225806451614,6
white,6.1,0.41,0.0,0.0591715976331361,0.5625,0.4605263157894737,0.3201581027667984,0.9914,3.27,0.67,0.4516129032258066,6
red,12.0,0.5,0.59,0.047337278106508875,0.6666666666666666,0.2894736842105263,0.1422924901185771,0.998,2.92,0.68,0.40322580645161293,7
white,6.3,0.25,0.44,0.06508875739644972,0.15625,0.4605263157894737,0.43478260869565216,0.98935,3.18,0.4,0.7258064516129034,6
white,8.3,0.2,0.74,0.227810650887574,0.3645833333333333,0.42105263157894735,0.4901185770750988,0.9924,3.25,0.42,0.6774193548387096,6
white,9.9,1.005,0.46,0.047337278106508875,0.38541666666666663,0.4342105263157895,0.7075098814229249,0.9966,3.02,0.49,0.35483870967741926,4
white,7.8,0.26,0.49,0.15384615384615385,0.18750000000000003,0.35526315789473684,0.3201581027667984,0.9919,3.03,0.32,0.5322580645161292,7
white,6.2,0.27,0.18,0.053254437869822494,0.19791666666666669,0.25,0.4150197628458498,0.99228,3.41,0.5,0.32258064516129037,5
white,6.9,0.3,0.21,0.3905325443786983,0.37499999999999994,0.6973684210526315,0.7272727272727273,0.99595,3.22,0.48,0.2258064516129033,5
red,8.2,0.31,0.4,0.09467455621301776,0.5104166666666666,0.06578947368421052,0.015810276679841896,0.99536,3.31,0.68,0.5161290322580645,7
red,11.4,0.6,0.49,0.12426035502958581,0.7916666666666667,0.11842105263157894,0.1383399209486166,0.9994,3.15,0.63,0.40322580645161293,6
red,8.8,0.6,0.29,0.09467455621301776,0.9270833333333334,0.05263157894736842,0.03557312252964427,0.9988,3.36,0.49,0.17741935483870963,5
white,6.3,0.34,0.52,0.3372781065088758,0.3958333333333333,0.8157894736842105,0.7114624505928854,0.99481,3.18,0.44,0.25806451612903225,5
white,9.0,0.38,0.53,0.08875739644970415,0.96875,0.23684210526315788,0.2766798418972332,0.99001,2.93,0.57,0.7903225806451615,5
white,8.3,0.18,0.3,0.029585798816568056,0.25,0.25,0.2015810276679842,0.99109,3.02,0.51,0.48387096774193555,6
white,7.6,0.39,0.22,0.1301775147928994,0.28124999999999994,0.23684210526315788,0.42292490118577075,0.9926,3.03,0.29,0.35483870967741926,5
red,9.8,0.5,0.34,0.10059171597633135,0.8854166666666667,0.11842105263157894,0.1541501976284585,0.99864,3.24,0.6,0.2741935483870967,7
red,6.1,0.32,0.25,0.07100591715976333,0.8020833333333333,0.05263157894736842,0.10276679841897234,0.99464,3.36,0.44,0.3387096774193548,5
white,6.8,0.25,0.34,0.24260355029585803,0.22916666666666666,0.4342105263157895,0.5059288537549407,0.9927,3.21,0.38,0.41935483870967744,6
white,6.7,0.31,0.08,0.04142011834319528,0.3020833333333333,0.75,0.5573122529644269,0.9922,3.18,0.46,0.32258064516129037,5
white,7.4,0.27,0.28,0.07100591715976333,0.3229166666666667,0.5789473684210527,0.45454545454545453,0.99043,3.02,0.4,0.6290322580645162,5
white,7.9,0.26,0.41,0.8609467455621302,0.3229166666666667,0.4868421052631579,0.8300395256916996,0.9976,2.96,0.6,0.32258064516129037,6
white,7.4,0.18,0.3,0.48520710059171607,0.5729166666666666,0.32894736842105265,0.383399209486166,0.9961,2.94,0.56,0.20967741935483886,5
white,6.0,0.24,0.34,0.02366863905325444,0.28124999999999994,0.6710526315789473,0.7035573122529645,0.99097,3.44,0.44,0.5564516129032258,6
white,6.0,0.18,0.31,0.047337278106508875,0.28124999999999994,0.17105263157894737,0.2727272727272727,0.99085,3.34,0.58,0.5,8
white,6.5,0.27,0.19,0.21301775147928997,0.38541666666666663,0.06578947368421052,0.4268774703557312,0.9955,3.25,0.35,0.09677419354838705,4
red,10.0,0.73,0.43,0.10059171597633135,0.5208333333333333,0.18421052631578946,0.09881422924901186,0.9966,3.15,0.57,0.48387096774193555,5
red,12.5,0.46,0.49,0.23076923076923078,0.6354166666666667,0.32894736842105265,0.16996047430830039,0.9981,3.05,0.57,0.25806451612903225,4
white,6.2,0.39,0.24,0.24852071005917162,0.29166666666666663,0.5789473684210527,0.5217391304347826,0.99174,3.23,0.43,0.5161290322580645,7
white,7.0,0.29,0.49,0.1893491124260355,0.3958333333333333,0.47368421052631576,0.5138339920948617,0.9938,2.95,0.4,0.2258064516129033,6
white,7.0,0.22,0.32,0.0591715976331361,0.37499999999999994,0.5131578947368421,0.4505928853754941,0.9914,2.98,0.44,0.40322580645161293,6
white,7.4,0.24,0.42,0.7928994082840237,0.59375,0.618421052631579,0.758893280632411,0.9979,2.89,0.42,0.1451612903225807,6
white,6.6,0.56,0.22,0.49112426035502965,0.2604166666666667,0.34210526315789475,0.5019762845849802,0.99675,3.2,0.51,0.17741935483870963,5
white,6.9,0.22,0.32,0.5147928994082841,0.3229166666666667,0.27631578947368424,0.41106719367588934,0.9958,3.34,0.54,0.4354838709677419,7
white,5.5,0.17,0.23,0.13609467455621302,0.3125,0.11842105263157894,0.4031620553359684,0.99243,3.28,0.5,0.32258064516129037,5
white,8.2,0.42,0.29,0.20710059171597633,0.21874999999999997,0.39473684210526316,0.3715415019762846,0.9911,3.0,0.32,0.774193548387097,7
red,6.8,0.36,0.32,0.07100591715976333,0.6041666666666666,0.039473684210526314,0.007905138339920948,0.9928,3.36,0.55,0.774193548387097,7
red,6.4,0.67,0.08,0.08875739644970415,0.37499999999999994,0.23684210526315788,0.16600790513833993,0.9949,3.49,0.49,0.5483870967741936,6
white,6.8,0.26,0.56,0.668639053254438,0.35416666666666663,0.8289473684210527,0.8695652173913043,0.997,3.02,0.63,0.20967741935483886,5
white,8.1,0.28,0.34,0.04142011834319528,0.27083333333333337,0.13157894736842105,0.4743083003952569,0.99232,3.14,0.5,0.2903225806451614,6
white,8.2,0.28,0.42,0.07100591715976333,0.22916666666666666,0.3815789473684211,0.3438735177865613,0.9917,3.09,0.39,0.5483870967741936,5
white,6.6,0.24,0.22,0.6923076923076924,0.43749999999999994,0.4473684210526316,0.5533596837944664,0.99676,3.1,0.67,0.2258064516129033,5
white,6.3,0.27,0.23,0.13609467455621302,0.3958333333333333,0.15789473684210525,0.3715415019762846,0.9936,3.28,0.43,0.2903225806451614,5
white,6.6,0.45,0.43,0.3905325443786983,0.5729166666666666,0.39473684210526316,0.7114624505928854,0.9954,3.12,0.44,0.2258064516129033,5
white,6.2,0.21,0.24,0.03550295857988166,0.43749999999999994,0.39473684210526316,0.35177865612648224,0.99036,3.24,0.57,0.5322580645161292,6
white,5.2,0.155,0.33,0.0591715976331361,0.19791666666666669,0.15789473684210525,0.20948616600790515,0.98975,3.3,0.84,0.6290322580645162,8
white,7.2,0.19,0.39,0.03550295857988166,0.28124999999999994,0.40789473684210525,0.31225296442687744,0.9918,3.16,0.5,0.40322580645161293,5
red,7.1,0.6,0.01,0.10059171597633135,0.7291666666666667,0.3026315789473684,0.1225296442687747,0.99514,3.4,0.61,0.46774193548387105,6
red,7.9,0.19,0.42,0.0591715976331361,0.5,0.2236842105263158,0.09486166007905138,0.994,3.29,0.69,0.5161290322580645,6
white,6.9,0.27,0.41,0.06508875739644972,0.3958333333333333,0.06578947368421052,0.5059288537549407,0.9929,3.15,0.69,0.5483870967741936,6
red,7.5,0.58,0.03,0.20710059171597633,0.7395833333333334,0.34210526315789475,0.15810276679841898,0.99592,3.02,0.47,0.1935483870967741,5
white,8.3,0.2,0.49,0.06508875739644972,0.3229166666666667,0.4342105263157895,0.6442687747035574,0.9938,3.05,0.37,0.3387096774193548,5
white,6.4,0.29,0.57,0.02366863905325444,0.53125,0.18421052631578946,0.4505928853754941,0.9924,3.06,0.41,0.24193548387096778,5
red,11.3,0.34,0.45,0.08284023668639054,0.7604166666666667,0.06578947368421052,0.03557312252964427,0.9988,2.94,0.66,0.1935483870967741,6
white,6.4,0.21,0.21,0.26627218934911245,0.9166666666666667,0.2631578947368421,0.391304347826087,0.9939,3.07,0.46,0.25806451612903225,5
white,8.8,0.23,0.35,0.5976331360946746,0.3229166666666667,0.32894736842105265,0.6996047430830039,0.9984,2.93,0.49,0.17741935483870963,6
red,6.2,0.46,0.17,0.0591715976331361,0.6666666666666666,0.07894736842105263,0.019762845849802372,0.99425,3.61,0.54,0.5483870967741936,5
red,8.2,0.24,0.34,0.26627218934911245,0.5520833333333333,0.09210526315789473,0.06324110671936758,0.9974,3.22,0.94,0.46774193548387105,6
white,6.2,0.41,0.22,0.07692307692307691,0.14583333333333334,0.05263157894736842,0.1976284584980237,0.98928,3.04,0.79,0.8064516129032259,7
red,8.3,0.54,0.24,0.16568047337278108,0.6979166666666667,0.19736842105263158,0.4189723320158103,0.9976,3.27,0.61,0.2258064516129033,5
white,7.1,0.25,0.39,0.08875739644970415,0.28124999999999994,0.3815789473684211,0.466403162055336,0.9908,3.28,0.43,0.6774193548387096,8
white,7.7,0.31,0.23,0.08284023668639054,0.625,0.3684210526315789,0.5059288537549407,0.99382,3.11,0.62,0.2903225806451614,5
white,8.4,0.35,0.56,0.7810650887573966,0.40625,0.7105263157894737,0.7272727272727273,0.9993,3.07,0.58,0.2258064516129033,6
white,6.6,0.28,0.28,0.4674556213017752,0.44791666666666663,0.7105263157894737,0.8102766798418972,0.9962,3.09,0.55,0.1451612903225807,6
white,6.3,0.36,0.5,0.45562130177514804,0.4583333333333333,0.6578947368421053,0.7747035573122529,0.9955,3.2,0.51,0.25806451612903225,6
white,6.1,0.24,0.27,0.5443786982248522,0.5520833333333333,0.42105263157894735,0.5770750988142292,0.9966,3.31,0.47,0.24193548387096778,6
white,7.4,0.26,0.29,0.18343195266272191,0.40625,0.17105263157894737,0.2648221343873518,0.9915,3.06,0.45,0.5483870967741936,6
white,6.4,0.18,0.35,0.02366863905325444,0.37499999999999994,0.5,0.4031620553359684,0.9911,3.31,0.35,0.46774193548387105,6
white,7.6,0.54,0.23,0.08284023668639054,0.20833333333333337,0.15789473684210525,0.5731225296442688,0.9931,3.04,0.33,0.3870967741935485,5
white,8.2,0.61,0.45,0.2840236686390533,0.21874999999999997,0.18421052631578946,0.4426877470355731,0.9954,3.14,0.34,0.25806451612903225,5
white,7.5,0.23,0.49,0.42011834319526636,0.4166666666666667,0.7894736842105263,0.8023715415019763,0.9941,3.14,0.3,0.5,7
white,7.1,0.14,0.35,0.047337278106508875,0.3125,0.3026315789473684,0.48221343873517786,0.99212,2.97,0.68,0.3870967741935485,5
white,6.6,0.19,0.28,0.6627218934911244,0.34375,0.6973684210526315,0.5177865612648221,0.99492,3.18,0.37,0.4516129032258066,6
white,8.0,0.22,0.42,0.8284023668639054,0.3645833333333333,0.5789473684210527,0.6205533596837944,1.0003,3.21,0.69,0.09677419354838705,7
red,11.7,0.49,0.49,0.09467455621301776,0.7708333333333334,0.05263157894736842,0.03557312252964427,1.0,3.19,0.43,0.1935483870967741,5
white,6.4,0.55,0.26,0.5325443786982249,0.18750000000000003,0.25,0.38735177865612647,0.9924,3.22,0.73,0.8225806451612904,6
white,7.9,0.29,0.39,0.36094674556213024,0.28124999999999994,0.06578947368421052,0.43873517786561267,0.9938,3.12,0.42,0.4354838709677419,5
white,7.7,0.25,0.49,0.11242603550295859,0.3958333333333333,0.39473684210526316,0.6442687747035574,0.99252,3.07,0.57,0.41935483870967744,6
white,6.5,0.28,0.35,0.8757396449704143,0.34375,0.7105263157894737,0.7470355731225297,0.9978,3.23,0.5,0.25806451612903225,6
red,11.5,0.18,0.51,0.20118343195266272,0.9895833333333334,0.039473684210526314,0.06719367588932806,0.9996,3.28,0.97,0.3387096774193548,6
white,7.1,0.34,0.49,0.053254437869822494,0.18750000000000003,0.32894736842105265,0.4743083003952569,0.99,3.3,0.33,0.6774193548387096,7
white,6.2,0.31,0.26,0.24852071005917162,0.29166666666666663,0.4605263157894737,0.5612648221343873,0.9928,3.21,0.41,0.3870967741935485,6
red,7.1,0.48,0.28,0.1301775147928994,0.6145833333333334,0.06578947368421052,0.039525691699604744,0.99682,3.24,0.53,0.37096774193548404,5
white,6.4,0.2,0.22,0.4023668639053255,0.23958333333333331,0.6842105263157895,0.6561264822134387,0.99404,3.24,0.58,0.48387096774193555,6
red,11.5,0.3,0.6,0.08284023668639054,0.6041666666666666,0.14473684210526316,0.08300395256916997,0.9981,3.11,0.97,0.3387096774193548,6
white,7.4,0.28,0.36,0.8284023668639054,0.40625,0.4473684210526316,0.6126482213438735,0.9968,3.14,0.56,0.41935483870967744,5
white,6.8,0.31,0.32,0.4142011834319527,0.44791666666666663,0.4473684210526316,0.541501976284585,0.9959,3.14,0.38,0.16129032258064518,5
white,6.0,0.19,0.26,0.047337278106508875,0.3125,0.3815789473684211,0.38735177865612647,0.98998,3.32,0.41,0.7096774193548389,6
white,6.1,0.3,0.3,0.08875739644970415,0.22916666666666666,0.6447368421052632,0.6205533596837944,0.9895,3.39,0.43,0.7580645161290323,7
white,6.1,0.22,0.5,0.3550295857988166,0.37499999999999994,0.3815789473684211,0.45849802371541504,0.99415,3.22,0.49,0.3064516129032259,6
